date,news_sentiment_accel_1d_z21,news_topic_entropy_daily_z21,news_sentiment_extreme_1d_z21,news_topic_shock_1d_z21,news_topic_intensity_MacroRF_1d_z21,news_topic_intensity_MonPolicy_1d_z21,news_topic_intensity_Geopol_1d_z21,news_sentiment_level_21d_z63,news_topic_entropy_level_21d_z63,news_topic_intensity_OilGas_21d_z63,news_topic_intensity_Fiscal_21d_z63,news_sentiment_level_63d_z1y
2023-09-26,-0.375870,0.721000,-0.096630,-0.824650,0.844390,-0.449390,-0.681190,-0.980240,-1.209720,-0.837520,-0.661410,-0.468150
2023-09-27,-0.110280,-1.125100,-0.169070,-0.209420,2.033560,-0.647420,-0.820320,-0.661300,-1.856620,-0.745580,-0.728510,-0.468220
2023-09-28,0.208840,0.787690,0.928660,-1.034080,-0.788380,-0.605100,-0.468410,-0.738210,-2.096210,-0.358170,-0.711430,-0.489120
2023-09-29,0.216190,1.004760,-1.222620,-0.821670,0.287490,-0.025830,-0.559370,-1.271710,-1.761000,-0.012430,-0.693830,-0.472750
2023-10-02,-1.530120,0.314270,0.928660,-0.855610,-0.116750,-0.478760,-0.860440,-0.595640,-1.365280,0.747230,-0.214520,-0.327450
2023-10-03,0.064620,-1.000930,0.928660,-0.322770,-0.688520,-0.593480,-0.790210,-1.043120,-2.100860,0.481310,0.156850,-0.468820
2023-10-04,0.105350,0.524630,0.301530,0.130860,-0.455780,-0.691760,-0.951620,-0.576260,-1.493800,1.160200,0.426070,-0.584760
2023-10-05,-0.059920,0.483200,-0.769280,-0.546670,-0.690480,-0.571830,-0.653290,-1.086780,-0.767920,1.871210,0.735990,-0.746490
2023-10-06,-0.294490,-0.160870,0.126570,-0.588120,1.093890,-0.577810,-0.754140,-1.245220,-0.314750,2.464380,-0.081220,-0.932250
2023-10-09,-1.008640,0.248390,0.810740,1.517160,-0.710270,-0.219460,0.532950,-1.460920,-0.168240,2.582360,0.521810,-0.764890
2023-10-10,1.188530,1.245760,-1.113370,-0.021660,-0.994600,0.334260,0.698910,-0.670200,0.903790,2.681760,0.737760,-0.693050
2023-10-11,-1.205070,-1.388720,0.820880,-0.628670,-0.396900,2.859400,-0.340570,-1.321960,0.481700,2.693290,0.283390,-0.987650
2023-10-12,0.966220,0.834120,-0.501660,0.105700,0.527310,-0.027940,-0.865590,-1.583660,0.807430,2.525280,-0.161910,-1.009650
2023-10-13,-0.468840,1.349850,-1.161880,-0.232260,-0.726560,0.336380,0.047210,-1.143340,2.137500,2.335890,0.073470,-1.056060
2023-10-16,-0.621470,-0.361480,0.991350,1.108640,-0.870270,-0.485250,-0.898980,-0.937470,2.806160,2.280830,0.835190,-1.032480
2023-10-17,0.089110,-0.376860,0.892790,-0.545580,-0.712160,-0.538220,-0.594750,-0.684520,2.393040,2.731880,0.921170,-1.288100
2023-10-18,0.365280,-0.470170,-1.477540,-0.697020,1.188250,-0.437130,-0.746250,-0.816640,2.727440,2.471910,1.621520,-1.340030
2023-10-19,-0.334070,0.548170,0.157990,-0.261580,-0.461800,0.726240,-0.451750,-1.169630,2.628280,2.143640,1.753090,-1.669850
2023-10-20,-0.070460,-1.240470,0.872030,-0.762000,-0.781350,-0.567130,-0.642340,-1.848950,2.012280,2.546330,1.207720,-1.845590
2023-10-23,0.077410,-0.057880,0.785120,-0.520690,-0.340010,-0.241280,-0.711790,-2.312930,1.390790,2.236430,0.969690,-1.692370
2023-10-24,-0.590320,0.283920,0.785120,-0.866780,1.634700,-0.184020,-0.703360,-0.980160,1.870680,2.139950,0.203150,-1.607500
2023-10-25,1.144440,-0.297090,-0.309290,-0.874770,1.283090,-0.424140,-0.811780,-1.013270,1.714990,1.673940,0.506280,-1.452700
2023-10-26,0.054810,-1.288100,0.712950,-0.690830,-0.902810,-0.385040,-0.646000,-0.330320,1.321790,1.325070,1.187840,-0.991340
2023-10-27,-0.978510,-0.077300,0.648120,1.175460,0.355280,1.265730,-0.282360,0.717830,1.390510,1.420030,1.808470,-0.558540
2023-10-30,-1.413520,-0.036960,-0.702700,-0.924310,-0.862710,-0.308930,1.400430,1.179870,1.610230,0.908210,1.803220,-0.555800
