date,news_sentiment_accel_1d_z21,news_topic_entropy_daily_z21,news_sentiment_extreme_1d_z21,news_topic_shock_1d_z21,news_topic_intensity_MacroRF_1d_z21,news_topic_intensity_MonPolicy_1d_z21,news_topic_intensity_Geopol_1d_z21,news_sentiment_level_21d_z63,news_topic_entropy_level_21d_z63,news_topic_intensity_OilGas_21d_z63,news_topic_intensity_Fiscal_21d_z63,news_sentiment_level_63d_z1y
2021-02-08,-0.67669,0.43846,,0.80939,-0.28318,,,-1.07683,-1.95421,,,2.42263
2021-02-09,-0.08277,0.56504,,-1.02904,-0.09924,,,-1.27753,-1.49352,,,2.34046
2021-02-10,0.99293,1.29142,,-0.84975,-0.30461,,,-1.08933,-1.16481,,,2.40240
2021-02-11,-0.30407,-0.45253,,-0.97273,-0.91282,,,-1.40837,-1.60647,,,1.97022
2021-02-12,-0.10516,1.10585,,-0.95123,-0.27663,,,-1.57000,-1.39987,,,1.94476
2021-02-13,0.11639,-0.30539,,-0.07672,0.19299,,,-1.58301,-0.85116,,,1.79300
2021-02-14,0.39720,1.92945,,0.00746,0.09901,,,-1.74310,0.23071,,,1.69843
2021-02-15,-0.85784,-0.47342,,-0.76678,0.86469,,,-1.75125,-0.03451,,,1.59820
2021-02-16,0.82101,1.17690,,-0.36651,0.15308,,,-1.78247,0.43554,,,1.58460
2021-02-17,-1.13248,-1.14079,,-0.14124,1.42455,,,-1.57480,0.28420,,,1.49971
2021-02-18,0.32864,0.77427,,-0.97259,0.02549,,,-1.52314,0.20803,,,1.29424
2021-02-19,0.69381,1.03187,,-0.89046,0.23791,,,-1.16540,0.36976,,,1.17442
2021-02-20,-0.44538,-1.51947,,-1.06116,-1.24150,,,-1.22866,0.14171,,,0.91193
2021-02-21,0.69292,-0.30300,,-0.43214,1.81872,,,-1.03974,0.46362,,,0.77998
2021-02-22,-1.37021,-2.27443,,2.94932,-1.83570,,,-1.27364,-0.19287,,,0.65286
2021-02-23,0.96260,-1.87229,,2.71222,-1.44705,,,-1.22110,-0.25961,,,0.34057
2021-02-24,-0.01828,0.88852,,2.82506,0.01855,,,-1.14680,-0.05983,,,0.52998
2021-02-25,-0.38065,0.54763,,-0.60208,0.76558,,,-1.35791,-0.15906,,,0.12092
2021-02-26,0.71009,-1.56495,,-0.38164,2.40205,,,-1.36272,-0.63390,,,0.17446
2021-02-27,-0.26483,1.10589,,1.37712,1.59896,,,-1.48497,-0.27079,,,0.11874
2021-02-28,-0.51811,-0.90616,,-0.06643,2.02355,,,-1.75201,-0.57968,,,-0.31237
2021-03-01,0.50701,1.11381,,-0.01935,0.08883,,,-1.80758,-0.25521,,,-0.61441
2021-03-02,-0.72019,1.10050,,-0.47932,0.00333,,,-1.75834,0.04729,,,-0.85731
2021-03-03,0.26474,0.70256,,-0.62953,0.44297,,,-1.69449,-0.02998,,,-0.80195
2021-03-04,0.99969,0.60230,,-0.60824,-0.24417,,,-1.27891,0.39965,,,-0.69396
2021-03-05,-0.35724,-0.00824,,-0.56185,1.02745,,,-1.27492,0.15999,,,-0.54493
2021-03-06,-1.07973,-0.34319,,1.08180,-1.33142,,,-0.95291,0.17860,,,-0.53961
2021-03-07,1.13365,-1.94432,,2.44384,1.72734,,,-1.23767,-1.00186,,,-0.78673
2021-03-08,0.66910,0.65562,,0.36320,0.46964,,,-1.22697,-0.66124,,,-0.73450
2021-03-09,-2.03321,0.39467,,-0.42008,-0.43636,,,-1.35656,-0.82759,,,-0.94245
2021-03-10,1.59191,0.07511,,-0.48353,-0.89541,,,-1.15125,-0.55203,,,-0.90381
2021-03-11,-1.07488,0.27023,,-0.58666,-0.20589,,,-1.23173,-0.66116,,,-1.24317
2021-03-12,0.73530,0.26276,,-0.51206,-0.92834,,,-1.18346,-0.85110,,,-1.22164
2021-03-13,-0.24558,1.41281,,-0.84619,-0.73969,,,-1.19441,0.02251,,,-1.30610
2021-03-14,-1.31387,-0.90314,,-0.60697,-0.53517,,,-1.30389,-0.25841,,,-1.36441
2021-03-15,2.35327,1.14243,,-0.62424,-0.01875,,,-0.90495,0.80337,,,-1.32618
2021-03-16,-0.82835,0.43229,,-0.73682,-0.02018,,,-0.59896,1.51848,,,-1.33426
2021-03-17,-0.67894,-0.36278,,-0.22597,0.86761,,,-0.38023,1.20460,,,-1.06284
2021-03-18,0.57458,1.27032,,-0.21300,0.08696,,,-0.07375,1.55129,,,-1.10884
2021-03-19,0.06480,-1.44911,,-0.26453,1.38403,,,-0.41517,1.68313,,,-1.39019
2021-03-20,0.30821,-1.45100,,-0.21807,-1.14733,,,-0.31171,0.94163,,,-1.33870
2021-03-21,-1.19392,1.37425,,0.48574,-1.03739,,,0.02694,1.83115,,,-1.43151
2021-03-22,0.83259,-1.12055,,-0.76171,-1.33370,,,0.24255,1.15324,,,-1.47661
2021-03-23,0.22217,-1.28673,,0.15694,-0.83203,,,-0.04271,0.31162,,,-1.73602
2021-03-24,-1.00370,1.50280,,-0.00644,-0.14886,,,-0.22348,0.70159,,,-1.65334
2021-03-25,0.96831,-0.85578,,-0.64301,1.87994,,,0.01859,0.15306,,,-1.44861
2021-03-26,-0.05307,0.71153,,-0.47473,-0.21387,,,-0.09432,0.50155,,,-1.64039
2021-03-27,-0.58052,1.18339,,0.32342,0.89930,,,-0.15908,1.19583,,,-1.45776
2021-03-28,0.22356,-0.77477,,-1.08060,-0.87222,,,-0.11383,1.72559,,,-1.81537
2021-03-29,0.24279,0.48240,,2.69663,0.30760,,,0.36264,1.71909,,,-1.70139
2021-03-30,-0.59843,0.20081,,-0.85343,1.20729,,,0.81033,1.70277,,,-1.74823
2021-03-31,0.67270,-0.15282,,-1.05803,0.99192,,,0.87244,1.65361,,,-1.50732
2021-04-01,0.07934,0.02342,,-0.15593,1.22433,,,1.12406,1.61816,,,-1.51157
2021-04-02,-0.65624,-1.16129,,-1.25412,-0.58808,,,1.10147,1.14968,,,-1.27060
2021-04-03,0.42233,-0.49738,,0.71017,0.49538,,,1.18501,0.48961,,,-1.34974
2021-04-04,-0.45605,0.34992,,-0.97597,1.61057,,,1.26269,0.97802,,,-1.30342
2021-04-05,0.58707,0.88433,,-0.58316,0.99385,,,1.36878,0.88119,,,-1.23075
2021-04-06,-0.49330,-1.33398,,-0.73831,2.06635,,,1.62269,0.17994,,,-0.95781
2021-04-07,1.31398,0.59044,,-0.57831,-0.22593,,,0.85799,0.45976,,,-1.04632
2021-04-08,-1.68060,0.30063,,-0.80311,-0.71213,,,1.14455,0.05142,,,-0.99564
2021-04-09,0.96692,-0.99672,,-0.03688,-1.08496,,,2.35728,0.06717,,,-0.84473
2021-04-10,-0.65770,-0.34300,,0.95052,0.29750,,,2.05212,0.41784,,,-1.02414
2021-04-11,1.97742,-1.51928,,1.45728,-1.06879,,,2.71916,-0.84042,,,-0.85752
2021-04-12,-2.37621,1.00965,,-0.27318,-0.53124,,,2.43835,-0.09173,,,-0.92079
2021-04-13,1.62875,0.36970,,-0.61918,-1.24698,,,2.35243,0.60731,,,-1.06486
2021-04-14,-0.92816,0.55442,,-0.53698,0.59222,,,2.62403,0.07558,,,-0.98324
2021-04-15,-0.09552,0.09731,,0.56034,-0.03009,,,2.34936,0.54489,,,-0.63145
2021-04-16,0.22577,0.30921,,0.97661,0.74658,,,2.74686,0.28380,,,-0.46213
2021-04-17,-0.13851,0.94422,,2.14271,-1.50728,,,2.54701,-0.09357,,,-0.27777
2021-04-18,0.13870,1.71908,,1.52469,-0.40954,,,2.69577,0.96969,,,-0.34041
2021-04-19,0.08078,-1.29833,,-0.50335,-0.79000,,,2.49144,0.08297,,,-0.20823
2021-04-20,0.24158,0.25835,,-0.90010,1.01600,,,2.49749,0.01063,,,-0.10439
2021-04-21,0.65775,-0.23383,,-0.08160,0.08438,,,2.11248,-0.09496,,,-0.13031
2021-04-22,-1.75858,-1.32064,,0.51548,-1.03589,,,2.26603,-0.80614,,,0.03019
2021-04-23,0.86350,0.17192,,-1.08273,-0.94705,,,1.73606,-0.16301,,,-0.24267
2021-04-24,0.42730,0.85058,,-0.61176,-0.43454,,,1.64932,0.46829,,,-0.26232
2021-04-25,-0.55837,0.21069,,0.67336,1.17307,,,1.57183,0.35274,,,-0.34788
2021-04-26,0.43080,1.45396,,0.13252,0.17488,,,1.38607,0.52032,,,-0.15562
2021-04-27,-0.13912,0.40389,,-0.03251,-0.83827,,,1.46601,1.42352,,,0.20424
2021-04-28,-0.86064,1.18145,,-0.38835,1.44251,,,1.39296,1.61504,,,0.06703
2021-04-29,1.26318,1.14291,,-1.33442,1.07341,,,1.21857,1.97310,,,0.23006
2021-04-30,-0.19254,0.67740,,-1.22732,0.55599,,,0.84841,2.68762,,,0.19154
2021-05-01,-1.14222,0.68756,,-1.04026,1.03632,,,0.73553,2.97280,,,0.08923
2021-05-02,1.48156,0.39732,,-0.52495,-0.86499,,,0.28435,3.52277,,,0.23124
2021-05-03,-0.07977,-2.39270,,-0.46710,-1.12001,,,0.63002,2.37194,,,0.52059
2021-05-04,-0.14102,-0.61444,,0.85144,-0.83518,,,1.02599,2.04475,,,0.66258
2021-05-05,-1.24232,1.25208,,0.66260,-0.45458,,,0.75125,2.26255,,,0.56051
2021-05-06,0.32025,-1.21574,,0.91125,0.74408,,,0.37982,1.86042,,,0.37661
2021-05-07,2.17290,0.62900,,-0.05039,0.51663,,,-0.03881,1.97961,,,0.31592
2021-05-08,-2.63889,0.45322,,-0.61574,-0.57816,,,0.05426,1.90648,,,0.33593
2021-05-09,1.60330,-0.21537,,0.16995,-0.94011,,,0.08002,1.42556,,,0.54681
2021-05-10,-0.31739,0.28392,,0.50995,0.11813,,,0.09464,1.89064,,,0.72019
2021-05-11,-0.57929,-1.67263,,-0.14573,-1.08449,,,-0.61436,1.40780,,,0.53377
2021-05-12,0.62554,0.26149,,-0.16404,-0.26504,,,-0.68840,1.60239,,,0.34136
2021-05-13,-0.15222,-0.84551,,-0.88409,0.21130,,,-0.95502,1.83353,,,0.44017
2021-05-14,-0.31786,-0.32346,,-0.37892,-1.24369,,,-0.56868,1.77902,,,0.38224
2021-05-15,0.07461,-1.14541,,1.12872,1.21864,,,-0.94695,1.28507,,,0.19404
2021-05-16,-0.36359,-0.23587,,4.03783,-0.08638,,,-1.05570,1.21808,,,0.16803
2021-05-17,0.54716,-1.48097,,1.16729,2.45854,,,-1.08961,0.43517,,,0.10403
2021-05-18,0.76156,-0.07353,,-0.50383,-0.71407,,,-1.27248,0.32011,,,0.19442
2021-05-19,-1.39016,-1.70398,,0.19234,2.20634,,,-0.96490,-0.51546,,,0.09866
2021-05-20,0.83852,-1.22055,,-0.04620,-1.16933,,,-1.27760,-1.22823,,,-0.07578
2021-05-21,0.34540,0.49715,,-0.31998,-1.29087,,,-1.07564,-1.33921,,,0.21660
2021-05-22,-1.36296,-1.75345,,2.82836,2.02784,,,-0.95006,-2.09401,,,0.14174
2021-05-23,1.29785,1.71530,,2.31803,-0.75267,,,-0.87183,-1.78105,,,0.16380
2021-05-24,-0.80203,0.62507,,0.39165,-1.03451,,,-1.43351,-1.12838,,,0.05398
2021-05-25,0.58797,0.37562,,-0.52187,-0.35444,,,-1.97847,-0.97986,,,0.03565
2021-05-26,0.01181,0.98689,,-0.82770,0.00076,,,-1.75464,-1.14662,,,0.13890
2021-05-27,-0.49779,-1.41733,,-0.72052,-0.91295,,,-1.92723,-1.32103,,,-0.28265
2021-05-28,0.07840,0.59386,,-0.40747,0.29600,,,-1.47633,-1.43922,,,-0.02671
2021-05-29,0.00620,1.69613,,-0.61661,-0.51213,,,-1.62217,-1.19469,,,-0.06209
2021-05-30,-0.09445,-2.13739,,0.47667,-0.67869,,,-1.65044,-1.85316,,,0.11890
2021-05-31,1.76364,-0.97700,,-0.71637,1.66244,,,-2.09879,-2.25589,,,-0.18868
2021-06-01,-1.39738,-0.74551,,-0.69346,1.47841,,,-1.34035,-2.12628,,,-0.05916
2021-06-02,0.07250,0.68586,,-0.49449,-0.65427,,,-0.79089,-2.04852,,,0.09438
2021-06-03,0.37702,0.59566,,-0.77712,-0.44287,,,-0.76524,-1.80152,,,0.14369
2021-06-04,-0.66137,0.27157,,-0.46201,0.12988,,,-0.48442,-1.75230,,,0.27594
2021-06-05,-0.06551,-0.05164,,-0.32741,-0.03366,,,-0.09531,-1.62485,,,0.31377
2021-06-06,-0.94043,1.50930,,0.39322,-0.06178,,,-0.03251,-1.26049,,,0.30882
2021-06-07,1.40305,0.15575,,-0.72729,0.44430,,,-0.14923,-0.99313,,,0.14059
2021-06-08,-0.44781,-0.70547,,-0.71105,-1.07121,,,-0.25465,-1.22162,,,0.07113
2021-06-09,-0.60296,0.91311,,-0.59861,-0.02997,,,-0.29303,-0.68030,,,0.20210
2021-06-10,1.36311,-0.03106,,-0.35126,0.05024,,,0.17607,-0.44867,,,0.23091
2021-06-11,-0.36951,0.07705,,-0.40107,-0.22367,,,0.27207,-0.51869,,,0.15672
2021-06-12,-0.13326,-0.85425,,1.21082,2.10053,,,0.29053,-0.32461,,,0.17830
2021-06-13,-0.20241,0.73707,,0.65705,0.61591,,,0.30337,-0.50474,,,-0.08204
2021-06-14,-0.92790,-1.68126,,1.46433,-1.46057,,,0.76891,-1.04464,,,0.15742
2021-06-15,1.66048,0.51779,,2.70129,0.41514,,,1.13646,-0.99980,,,0.36265
2021-06-16,-0.22917,-0.87785,,-0.61433,-1.06387,,,1.05050,-1.39929,,,0.24390
2021-06-17,-0.69306,-0.82214,,-0.65714,1.39261,,,1.65466,-1.30758,,,0.28377
2021-06-18,-0.65281,-0.78520,,-0.65800,1.53491,,,1.60610,-1.58585,,,0.24744
2021-06-19,2.11210,-0.71728,,-0.71292,-0.92119,,,1.47643,-2.04030,,,0.14180
2021-06-20,-0.82557,1.75326,,0.52693,-0.78277,,,1.60224,-1.20677,,,0.22393
2021-06-21,-1.59331,0.39030,,-0.55481,0.46682,,,1.43083,-0.88173,,,-0.18392
2021-06-22,0.76917,0.24841,,-0.48012,-0.36918,,,1.18200,-0.63293,,,-0.33248
2021-06-23,0.91048,-0.98473,,-0.37072,1.31156,,,0.84211,-0.92375,,,-0.25335
2021-06-24,-1.27471,-1.14230,,-0.33311,-0.87431,,,1.04983,-1.24259,,,-0.26525
2021-06-25,0.87292,-0.66343,,-0.63804,-0.69379,,,0.41059,-1.39388,,,-0.26054
2021-06-26,0.34691,1.40098,,-0.42308,0.24599,,,0.03457,-1.07669,,,-0.45745
2021-06-27,-0.68175,0.51481,,0.52895,0.79363,,,0.03433,-1.29404,,,-0.46006
2021-06-28,0.78170,-0.20825,,-0.52448,-0.57389,,,0.22282,-1.35795,,,-0.42919
2021-06-29,-0.84759,0.49781,,-0.89261,0.70267,,,0.12945,-1.10735,,,-0.65713
2021-06-30,0.47514,-0.85035,,-0.43785,-0.97764,,,-0.30647,-1.44377,,,-0.78048
2021-07-01,0.47304,0.34982,,0.02481,0.31174,,,-0.23522,-1.39591,,,-0.62669
2021-07-02,-1.27850,0.18963,,-0.02168,-0.65424,,,-0.32024,-1.39877,,,-0.51364
2021-07-03,0.28455,-0.19144,,0.56642,-0.42701,,,0.07305,-1.30176,,,-0.21051
2021-07-04,0.44798,-0.32020,,0.18114,-0.85319,,,0.10853,-1.52564,,,-0.14673
2021-07-05,-0.36232,1.64797,,-0.87744,-0.71442,,,-0.22762,-0.93626,,,-0.36886
2021-07-06,-0.22644,-0.67313,,1.04751,-0.68946,,,-0.08972,-1.15647,,,-0.38992
2021-07-07,0.37514,-0.88729,,-1.32514,-0.66410,,,0.17591,-1.11859,,,-0.19635
2021-07-08,0.72386,0.07492,,-1.00922,-1.17499,,,-0.02568,-0.93310,,,-0.04114
2021-07-09,-1.16359,0.09007,,-0.13755,-0.35675,,,-0.37775,-0.72920,,,-0.01613
2021-07-10,1.31719,0.27674,,0.60280,1.36523,,,-0.52139,-0.47829,,,-0.27966
2021-07-11,-1.50372,-1.74523,,2.61777,-1.36574,,,-1.01564,-1.10418,,,-0.51873
2021-07-12,1.53021,1.37827,,0.15904,-0.14528,,,-0.68178,-0.97636,,,-0.76813
2021-07-13,-0.47749,1.79515,,0.30384,-0.21622,,,-0.80526,-0.71227,,,-0.57058
2021-07-14,0.01818,0.40688,,-0.59049,1.26630,,,-0.61006,-0.41493,,,-0.35474
2021-07-15,-0.75324,1.29807,,-0.21403,-0.60662,,,-0.98285,0.18846,,,-0.44184
2021-07-16,0.42300,-0.96657,,0.21870,-0.38210,,,-0.26011,0.25924,,,-0.26715
2021-07-17,0.27013,1.43643,,0.31838,-0.55208,,,0.05955,0.28310,,,-0.07868
2021-07-18,-0.10106,-0.42483,,2.57073,-0.00775,,,-0.25183,0.13733,,,-0.22023
2021-07-19,0.28185,1.03300,,-0.36086,1.18388,,,-0.17005,0.63764,,,-0.13322
2021-07-20,-0.62773,-0.86695,,-0.65104,-0.95562,,,-0.30171,0.32394,,,-0.33614
2021-07-21,-0.31298,-0.02566,,-0.00062,1.22548,,,-0.03264,0.76671,,,-0.47009
2021-07-22,0.92463,-0.49260,,-0.28647,-0.36691,,,0.11762,0.60311,,,-0.04780
2021-07-23,0.03703,0.65221,,-1.25157,-0.69622,,,0.05425,0.88781,,,-0.07434
2021-07-24,-1.03275,-0.98915,,-0.53710,-1.24210,,,0.01502,0.71115,,,0.14323
2021-07-25,0.93193,-0.36287,,-1.26827,-0.59743,,,0.35178,0.83155,,,0.36153
2021-07-26,0.06279,1.27346,,-1.11656,0.24037,,,0.39361,0.78436,,,0.48728
2021-07-27,-0.75857,-0.61300,,1.66964,-0.16290,,,-0.04182,0.95068,,,0.56768
2021-07-28,0.62677,0.91389,,0.53541,2.24012,,,-0.01140,1.70269,,,0.68662
2021-07-29,-0.15406,0.63443,,0.49089,-1.31851,,,-0.08817,1.97915,,,0.94600
2021-07-30,-1.25270,1.40336,,-0.91952,-0.19211,,,-0.21075,2.45177,,,0.67400
2021-07-31,2.12126,-1.13095,,-0.26982,-0.92456,,,0.05290,2.02598,,,0.65507
2021-08-01,-1.26184,0.10491,,2.06717,0.50694,,,0.45529,2.56282,,,0.65377
2021-08-02,-0.91316,-1.42058,,0.61553,-0.13951,,,0.89154,1.81860,,,0.92604
2021-08-03,1.83405,-1.31144,,-1.13726,-0.17533,,,1.34160,0.96779,,,0.88819
2021-08-04,-1.33427,-0.10914,,-1.03601,1.12120,,,0.86075,0.85278,,,0.56243
2021-08-05,0.75201,-1.52263,,0.18339,2.60843,,,1.31834,0.01578,,,0.67833
2021-08-06,-0.29704,0.87668,,0.75991,1.19900,,,0.91445,0.53740,,,0.50655
2021-08-07,1.19539,1.06350,,-0.57215,-1.52447,,,0.93517,0.42095,,,0.46413
2021-08-08,-1.92283,1.17124,,-0.99296,-0.94985,,,1.25584,0.90261,,,0.43377
2021-08-09,1.16360,0.35756,,0.21898,1.27234,,,0.62009,0.70859,,,0.30520
2021-08-10,0.13523,0.97005,,-0.55425,-0.53693,,,0.97622,1.25426,,,0.33766
2021-08-11,-1.53882,-0.07246,,-0.78774,1.55145,,,0.98580,1.26328,,,0.23584
2021-08-12,1.79503,-1.28265,,-1.00566,-0.66773,,,0.06966,1.07563,,,-0.06388
2021-08-13,0.52974,0.25872,,0.27097,0.19285,,,0.16950,0.98935,,,-0.10921
2021-08-14,-0.36682,1.31917,,1.73798,1.15645,,,-0.04344,1.69358,,,-0.00816
2021-08-15,-1.93543,0.05077,,0.22681,0.93289,,,-0.41020,1.82870,,,0.02919
2021-08-16,0.56560,-1.24126,,0.73056,-1.15857,,,-0.16054,1.14331,,,-0.03445
2021-08-17,0.93882,-0.55116,,-1.01258,1.55243,,,0.65331,1.15966,,,0.16955
2021-08-18,-1.03675,0.39406,,-0.78149,0.68973,,,0.27791,1.00026,,,0.15927
2021-08-19,0.80296,-1.30243,,0.86719,-1.35559,,,0.68657,0.42315,,,0.17446
2021-08-20,-1.09483,-1.18294,,0.15212,-1.26104,,,0.34114,-0.38517,,,-0.25707
2021-08-21,1.52196,1.52795,,-1.04384,-0.83331,,,0.47341,0.28625,,,-0.16317
2021-08-22,-0.61302,0.21745,,-0.52403,-0.90489,,,1.12403,0.22292,,,-0.01581
2021-08-23,1.10502,-1.05058,,0.42153,-0.70414,,,1.33040,0.24190,,,0.43823
2021-08-24,-1.78384,1.42056,,-0.78758,0.24622,,,0.83672,1.00688,,,0.37712
2021-08-25,0.44718,0.62105,,-0.98865,0.00928,,,0.68918,1.21308,,,0.21481
2021-08-26,0.07267,-0.98015,,-0.10700,-0.45874,,,-0.44656,1.37934,,,-0.20725
2021-08-27,0.38364,1.39967,,-0.11926,-0.03651,,,-0.58025,1.55384,,,-0.00754
2021-08-28,-0.19295,1.35775,,-1.01236,-0.10092,,,-0.62967,1.68589,,,0.18681
2021-08-29,-0.70126,0.39357,,0.43573,0.49423,,,-0.70161,1.48923,,,0.14303
2021-08-30,1.39679,-0.17688,,0.18872,-0.72544,,,-0.08013,1.35894,,,0.12808
2021-08-31,-0.50293,0.00756,,0.19703,-1.18705,,,-0.18125,1.09943,,,0.19909
2021-09-01,0.67644,-0.36501,,-1.19305,0.83579,,,-0.01280,1.00271,,,0.44288
2021-09-02,-1.15046,0.46923,,1.23000,0.71062,,,1.25457,1.47542,,,0.57415
2021-09-03,0.17998,1.11326,,0.44548,-0.48720,,,1.00916,1.74016,,,0.51382
2021-09-04,-0.08429,0.11695,,0.09295,1.23226,,,1.32191,1.40225,,,0.52305
2021-09-05,-0.84476,-1.50177,,1.67305,-0.31875,,,1.02141,0.91697,,,0.44817
2021-09-06,1.82593,0.69009,,2.15124,-0.27759,,,0.37719,1.48958,,,0.36564
2021-09-07,-1.39567,1.25722,,1.67917,-0.27918,,,-0.41579,2.05876,,,0.22091
2021-09-08,1.00157,-0.19265,,-0.15413,0.78605,,,-0.28296,1.91815,,,0.12048
2021-09-09,-0.27877,-0.07213,,1.17989,0.43304,,,-0.53520,2.31983,,,0.17340
2021-09-10,-0.26685,-0.21090,,0.86107,-0.46860,,,0.70162,2.62934,,,0.41537
2021-09-11,-0.02585,0.86429,,-1.05583,-0.48500,,,0.70022,2.41427,,,0.61512
2021-09-12,0.00579,-0.62968,,2.83029,-2.33526,,,0.00150,2.27589,,,0.83200
2021-09-13,0.12672,0.03268,,3.53311,-0.72180,,,-0.92033,2.62242,,,0.80513
2021-09-14,0.95733,-0.12774,,0.11559,0.88173,,,-0.86487,2.22416,,,0.86405
2021-09-15,-1.44773,-1.78109,,0.04673,-1.51407,,,-0.40093,1.65368,,,0.75518
2021-09-16,-0.30211,0.36177,,0.50660,1.55977,,,0.08791,1.98375,,,0.72646
2021-09-17,1.96759,1.62113,,0.27720,0.91156,,,0.24179,1.95122,,,0.55305
2021-09-18,-1.58858,1.06767,,0.00426,0.46216,,,0.29917,1.79230,,,0.57740
2021-09-19,0.25306,0.73075,,-0.45834,-0.24956,,,0.50483,1.84057,,,0.78149
2021-09-20,-0.83984,-1.74251,,-0.99483,-0.93850,,,0.46271,1.49751,,,0.70968
2021-09-21,2.05550,-0.61427,,-0.54359,-0.79347,,,0.32275,1.37998,,,0.82423
2021-09-22,-1.37195,1.23106,,-1.11238,0.84482,,,0.42150,1.77742,,,0.94081
2021-09-23,0.53073,-0.27754,,-1.11455,-0.66088,,,-0.52168,1.60607,,,0.73366
2021-09-24,-0.15707,0.79264,,-1.07500,0.75996,,,-1.43831,1.50305,,,0.46403
2021-09-25,-1.32749,-0.69386,,-0.11956,0.81825,,,-3.10110,1.33071,,,-0.01394
2021-09-26,1.97928,1.23235,,-0.55035,-0.01504,,,-2.78850,1.98182,,,-0.26789
2021-09-27,-0.43683,-1.74271,,-0.95779,-1.39697,,,-2.85732,1.44223,,,-0.48424
2021-09-28,-0.57167,0.15075,,-0.95314,-0.53400,,,-1.97886,1.15307,,,-0.12719
2021-09-29,0.02233,-0.35809,,-0.66987,1.32810,,,-2.34346,1.11743,,,-0.42734
2021-09-30,0.27895,-1.54254,,0.09896,-1.18540,,,-2.58106,0.75814,,,-0.49147
2021-10-01,-0.36725,0.57088,,0.31379,0.28663,,,-2.83911,0.89312,,,-0.36793
2021-10-02,0.22673,-1.40463,,-0.48215,-0.82506,,,-2.12606,0.33565,,,-0.07006
2021-10-03,-0.18433,0.57448,,-0.15536,-0.50345,,,-2.02803,0.56681,,,-0.06667
2021-10-04,0.18196,0.69886,,-0.75274,0.32673,,,-1.82659,0.66972,,,-0.26748
2021-10-05,0.82334,1.20478,,-0.58687,0.23888,,,-1.72419,0.94929,,,-0.42244
2021-10-06,-1.46949,0.59236,,-1.01471,-0.86293,,,-1.38722,1.43135,,,-0.17368
2021-10-07,1.00252,0.51813,,0.14523,0.79079,,,-1.27573,1.46994,,,-0.41391
2021-10-08,-0.50226,0.07608,,-0.37310,1.76271,,,-1.10759,1.14314,,,-0.34712
2021-10-09,-0.42485,0.97325,,-0.23666,2.06065,,,-1.10246,1.14146,,,-0.35459
2021-10-10,0.10978,0.95507,,0.05405,1.78404,,,-1.16028,1.19582,,,-0.35245
2021-10-11,1.50406,-0.71317,,0.22469,0.11633,,,-1.49623,1.40460,,,-0.29039
2021-10-12,-1.86469,-0.16370,,-0.96576,-0.85555,,,-0.92770,1.49314,,,-0.09373
2021-10-13,0.29177,0.19633,,0.00998,1.23585,,,-1.42073,1.23448,,,-0.23970
2021-10-14,1.04284,0.83293,,-0.73313,0.71585,,,-1.39767,1.45526,,,0.01635
2021-10-15,-0.58989,1.10839,,-1.17429,-0.48879,,,-0.91371,1.51063,,,-0.11691
2021-10-16,-1.55187,-0.13284,,0.37247,0.05461,,,-0.65993,1.62238,,,-0.43310
2021-10-17,3.20224,-2.04539,,-0.35639,-1.51845,,,-0.92072,0.86213,,,-0.67135
2021-10-18,-2.29484,-0.84002,,1.67933,-1.12101,,,-0.19739,1.04619,,,-0.68898
2021-10-19,,0.07382,,,-1.41273,,,-0.72186,1.02753,,,-1.02359
2021-10-20,,-3.14993,,,-1.70943,,,0.57872,0.08164,,,-0.45981
2021-10-21,,0.66940,,,0.46002,,,0.68156,0.65290,,,-0.70669
2021-10-22,,-0.23330,,0.27127,-0.21027,,,1.02019,0.43046,,,-0.13874
2021-10-23,-0.39466,-0.47910,,3.42236,-1.34962,,,0.43977,0.68574,,,-0.14455
2021-10-24,0.79578,-1.26432,,0.20531,-0.75290,,,1.03060,0.03969,,,-0.13584
2021-10-25,-0.64480,-0.34947,,2.24045,0.45811,,,0.83768,-0.38149,,,-0.59603
2021-10-26,0.82665,0.39206,,0.12419,0.65398,,,0.95102,-0.72873,,,-0.46258
2021-10-27,-0.59823,0.66140,,-0.92115,0.10254,,,0.47224,-0.77684,,,-0.34155
2021-10-28,0.32827,-0.30822,,-0.59277,-1.06592,,,0.69409,-1.23507,,,0.06837
2021-10-29,0.09685,0.16814,,-0.54408,-0.58825,,,0.89267,-1.29903,,,0.35191
2021-10-30,-0.33897,-1.14933,,1.05959,-1.15831,,,0.83153,-2.22821,,,0.34570
2021-10-31,-0.09355,-1.01163,,-0.22235,-0.98187,,,0.44199,-2.98890,,,0.16774
2021-11-01,0.46946,0.90184,,-0.61010,0.16747,,,0.87651,-2.47395,,,0.18857
2021-11-02,-0.15515,-0.86506,,0.70728,-0.30143,,,0.47044,-2.84534,,,0.24053
2021-11-03,-0.23987,1.06493,,-0.45540,-0.16469,,,0.69617,-2.54794,,,0.10183
2021-11-04,0.75110,0.73747,,-0.96953,-0.75704,,,0.45042,-2.53244,,,-0.41363
2021-11-05,-0.58232,0.79884,,-0.63425,-0.06706,,,0.47132,-2.55913,,,-0.47189
2021-11-06,0.15090,0.32642,,1.29332,2.06709,,,1.41800,-2.47550,,,-0.50463
2021-11-07,0.50114,0.79237,,-0.30538,1.32145,,,1.83116,-1.79552,,,-0.40069
